img_id,img_name,question,answer,q_lang,location,modality,answer_type,base_type,content_type,triple,qid
380,xmlab380/source.jpg,Where is the atelectasis?,Lower Right Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",10377
380,xmlab380/source.jpg,Is this a study of the chest?,Yes,en,Lung,X-Ray,CLOSED,vqa,Organ,"['vhead', '_', '_']",10378
380,xmlab380/source.jpg,What is the main organ in the image?,Lung,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",10379
380,xmlab380/source.jpg,What disease is/are shown on the right of lung?,Atelectasis,en,Lung,X-Ray,OPEN,vqa,Abnormality,"['vhead', '_', '_']",10380
380,xmlab380/source.jpg,Does the lung look abnormal?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10381
380,xmlab380/source.jpg,Can atelectasis be observed on the upper left lung in this picture?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10382
380,xmlab380/source.jpg,What color does the right lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",10383
380,xmlab380/source.jpg,How many lungs are shown in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",10384
380,xmlab380/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",10385
380,xmlab380/source.jpg,How to prevent the occurrence of the disease on the lower right lobe of lung in this image?,"Quit smoking, enhance physical fitness",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",10386
380,xmlab380/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'part of', 'respiratory system']",10387
383,xmlab383/source.jpg,What modality is used to take this image?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",10388
383,xmlab383/source.jpg,Is this a coronal plane?,Yes,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",10389
383,xmlab383/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",10390
383,xmlab383/source.jpg,Where is the abnormality in this image?,Lower Right Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",10391
383,xmlab383/source.jpg,What part of the lung is the pneumonia located in?,Lower Right Lung,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",10392
383,xmlab383/source.jpg,Which organ system is imaged?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",10393
383,xmlab383/source.jpg,Is this a study of the chest?,Yes,en,Lung,X-Ray,CLOSED,vqa,Organ,"['vhead', '_', '_']",10394
383,xmlab383/source.jpg,Is/Are there abnormalities in the patient's right lung?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10395
383,xmlab383/source.jpg,Is this image normal?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10396
383,xmlab383/source.jpg,Can pneumonia be observed on the lower right lung in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10397
383,xmlab383/source.jpg,What color does the left lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",10398
383,xmlab383/source.jpg,How many organs are there in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",10399
383,xmlab383/source.jpg,What is the effect of the main organ in this picture?,Breathe,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",10400
383,xmlab383/source.jpg,What is the main cause of the disease on the lower right of the lung in the picture?,Bacterial infection,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'cause', 'ktail']",10401
383,xmlab383/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'belong to', 'respiratory system']",10402
391,xmlab391/source.jpg,What type of medical image is this?,X-Ray,en,Lung,X-Ray,OPEN,vqa,Modality,"['vhead', '_', '_']",10403
391,xmlab391/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,en,Lung,X-Ray,CLOSED,vqa,Plane,"['vhead', '_', '_']",10404
391,xmlab391/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",10405
391,xmlab391/source.jpg,Which part of chest is abnormal in this image?,Heart,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",10406
391,xmlab391/source.jpg,Where is/are the cardiomegaly located in this image?,Heart,en,Lung,X-Ray,OPEN,vqa,Position,"['vhead', '_', '_']",10407
391,xmlab391/source.jpg,Is this a study of the chest?,Yes,en,Lung,X-Ray,CLOSED,vqa,Organ,"['vhead', '_', '_']",10408
391,xmlab391/source.jpg,Which organ system is imaged?,Chest,en,Lung,X-Ray,OPEN,vqa,Organ,"['vhead', '_', '_']",10409
391,xmlab391/source.jpg,Does the lung look abnormal?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10410
391,xmlab391/source.jpg,Is the lung abnormal?,No,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10411
391,xmlab391/source.jpg,Can cardiomegaly be observed in this picture?,Yes,en,Lung,X-Ray,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10412
391,xmlab391/source.jpg,What color does the left lung show in the picture?,Black,en,Lung,X-Ray,OPEN,vqa,Color,"['vhead', '_', '_']",10413
391,xmlab391/source.jpg,How many organs are there in this image?,2,en,Lung,X-Ray,OPEN,vqa,Quantity,"['vhead', '_', '_']",10414
391,xmlab391/source.jpg,What is the effect of the center organ in this picture?,Promote blood flow,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",10415
391,xmlab391/source.jpg,How to treat the disease located on the heart in this image?,"Physical therapy, medication",en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'treat', 'ktail']",10416
391,xmlab391/source.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart,en,Lung,X-Ray,OPEN,kvqa,KG,"['vhead', 'belong to', 'circulatory system']",10417
394,xmlab394/source.jpg,What imaging modality was used?,CT,en,Brain_Tissue,CT,OPEN,vqa,Modality,"['vhead', '_', '_']",10418
394,xmlab394/source.jpg,Is this sagittal plane?,No,en,Brain_Tissue,CT,CLOSED,vqa,Plane,"['vhead', '_', '_']",10419
394,xmlab394/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Head,en,Brain_Tissue,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10420
394,xmlab394/source.jpg,Where are the eyes in this image?,Top,en,Brain_Tissue,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10421
394,xmlab394/source.jpg,What organ system is pictured?,Head,en,Brain_Tissue,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",10422
394,xmlab394/source.jpg,Which organs appear in pairs in this image?,"Temporal Lobe, Eyes",en,Brain_Tissue,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",10423
394,xmlab394/source.jpg,Does the picture contain eyes?,Yes,en,Brain_Tissue,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10424
394,xmlab394/source.jpg,Does the trachea exist in this picture?,No,en,Brain_Tissue,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10425
394,xmlab394/source.jpg,What color does the eyes show in the picture?,Gray,en,Brain_Tissue,CT,OPEN,vqa,Color,"['vhead', '_', '_']",10426
394,xmlab394/source.jpg,What is the largest organ in the picture?,Brain,en,Brain_Tissue,CT,OPEN,vqa,Size,"['vhead', '_', '_']",10427
394,xmlab394/source.jpg,How many existing parotids in this image?,0,en,Brain_Tissue,CT,OPEN,vqa,Quantity,"['vhead', '_', '_']",10428
394,xmlab394/source.jpg,What is the shape of eyes in this image?,Circular,en,Brain_Tissue,CT,OPEN,vqa,Shape,"['vhead', '_', '_']",10429
394,xmlab394/source.jpg,How much damage will be caused to the body taking such an image?,Much,en,Brain_Tissue,CT,OPEN,kvqa,KG,"['vhead', 'damage', 'ktail']",10430
394,xmlab394/source.jpg,Which organs/organ in the picture belong to the sensory organs?,Eyes,en,Brain_Tissue,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'sensory organs']",10431
394,xmlab394/source.jpg,Do any of the organs in the picture belong to the circulatory system?,No,en,Brain_Tissue,CT,CLOSED,kvqa,KG,"['vhead', 'belong to', 'circulatory system']",10432
394,xmlab394/source.jpg,Does the picture contain the organ that could be used for secreting enzymes?,No,en,Brain_Tissue,CT,CLOSED,kvqa,KG,"['vhead', 'be used for', 'secrete enzymes']",10433
4,xmlab4/source.jpg,What modality is used to take this image?,MRI,en,Abdomen,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10434
4,xmlab4/source.jpg,Which part of the body does this image belong to?,Abdomen,en,Abdomen,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10435
4,xmlab4/source.jpg,What is the mr weighting in this image?,T2,en,Abdomen,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10436
4,xmlab4/source.jpg,Does the picture contain liver?,Yes,en,Abdomen,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",10437
4,xmlab4/source.jpg,Does the picture contain kidney?,No,en,Abdomen,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",10438
4,xmlab4/source.jpg,Does the picture contain spleen?,No,en,Abdomen,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",10439
404,xmlab404/source.jpg,What modality is used to take this image?,CT,en,Brain_Face,CT,OPEN,vqa,Modality,"['vhead', '_', '_']",10440
404,xmlab404/source.jpg,Is this a coronal section?,No,en,Brain_Face,CT,CLOSED,vqa,Plane,"['vhead', '_', '_']",10441
404,xmlab404/source.jpg,Which part of the body does this image belong to?,Head,en,Brain_Face,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10442
404,xmlab404/source.jpg,What organ marks the lower end of the organ system?,Mandible,en,Brain_Face,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",10443
404,xmlab404/source.jpg,Is this a study of the neck?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10444
404,xmlab404/source.jpg,Does the trachea exist in this picture?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10445
404,xmlab404/source.jpg,Does the lung exist in this picture?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10446
404,xmlab404/source.jpg,What color does the brain stem show in the picture?,Gray,en,Brain_Face,CT,OPEN,vqa,Color,"['vhead', '_', '_']",10447
404,xmlab404/source.jpg,What is the largest organ in the picture?,Brain,en,Brain_Face,CT,OPEN,vqa,Size,"['vhead', '_', '_']",10448
404,xmlab404/source.jpg,How many existing mandible in this image?,1,en,Brain_Face,CT,OPEN,vqa,Quantity,"['vhead', '_', '_']",10449
404,xmlab404/source.jpg,What is the function of the tissue in the center of the organ in this picture?,Control heartbeat and breathing,en,Brain_Face,CT,OPEN,kvqa,KG,"['vhead', 'function', 'ktail']",10450
404,xmlab404/source.jpg,Which organs/organ in the picture belong to nervous system?,Brain,en,Brain_Face,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'nervous system']",10451
404,xmlab404/source.jpg,Does the picture contain the organ which has the effect of sensing light?,No,en,Brain_Face,CT,CLOSED,kvqa,KG,"['vhead', 'effect', 'sense light']",10452
404,xmlab404/source.jpg,Do any of the organs in the picture belong to the circulatory system?,No,en,Brain_Face,CT,CLOSED,kvqa,KG,"['vhead', 'belong to', 'circulatory system']",10453
408,xmlab408/source.jpg,Is this a CT scan?,Yes,en,Brain_Face,CT,CLOSED,vqa,Modality,"['vhead', '_', '_']",10454
408,xmlab408/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,en,Brain_Face,CT,CLOSED,vqa,Plane,"['vhead', '_', '_']",10455
408,xmlab408/source.jpg,Where does the picture show?,Head,en,Brain_Face,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10456
408,xmlab408/source.jpg,Where is the tooth in this image?,Top,en,Brain_Face,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10457
408,xmlab408/source.jpg,What organ marks the lower end of the organ system?,Mandible,en,Brain_Face,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",10458
408,xmlab408/source.jpg,Is this a study of the neck?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10459
408,xmlab408/source.jpg,Is there small bowel in this image?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10460
408,xmlab408/source.jpg,Does the trachea exist in this picture?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10461
408,xmlab408/source.jpg,What color does the brain stem show in the picture?,Gray,en,Brain_Face,CT,OPEN,vqa,Color,"['vhead', '_', '_']",10462
408,xmlab408/source.jpg,What is the largest organ in the picture?,Brain,en,Brain_Face,CT,OPEN,vqa,Size,"['vhead', '_', '_']",10463
408,xmlab408/source.jpg,How many temporal lobes in this image?,0,en,Brain_Face,CT,OPEN,vqa,Quantity,"['vhead', '_', '_']",10464
408,xmlab408/source.jpg,What is the shape of tooth in this image?,U-shaped,en,Brain_Face,CT,OPEN,vqa,Shape,"['vhead', '_', '_']",10465
408,xmlab408/source.jpg,What is the function of the organ on the top of this image?,"Cutting, chewing, maintaining facial contour and assisting pronunciation",en,Brain_Face,CT,OPEN,kvqa,KG,"['vhead', 'function', 'ktail']",10466
408,xmlab408/source.jpg,Which organs/organ in the picture belong to the digestive system?,Tooth,en,Brain_Face,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'digestive system']",10467
408,xmlab408/source.jpg,Does the picture contain the organ that could be used for digesting food?,No,en,Brain_Face,CT,CLOSED,kvqa,KG,"['vhead', 'be used for', 'digest food']",10468
408,xmlab408/source.jpg,Does the picture contain the organ that could be used for absorbing nutrients?,No,en,Brain_Face,CT,CLOSED,kvqa,KG,"['vhead', 'be used for', 'absorb nutrients']",10469
418,xmlab418/source.jpg,Is this an MRI scan?,No,en,Brain_Face,CT,CLOSED,vqa,Modality,"['vhead', '_', '_']",10470
418,xmlab418/source.jpg,Is this sagittal plane?,No,en,Brain_Face,CT,CLOSED,vqa,Plane,"['vhead', '_', '_']",10471
418,xmlab418/source.jpg,Which part of the human body is the organ located in the image?,Head,en,Brain_Face,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10472
418,xmlab418/source.jpg,Is this a study of the chest?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10473
418,xmlab418/source.jpg,Does the ears exist in this picture?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10474
418,xmlab418/source.jpg,Does the rectum appear in this picture?,No,en,Brain_Face,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10475
418,xmlab418/source.jpg,What color does the mandible show in the picture?,White,en,Brain_Face,CT,OPEN,vqa,Color,"['vhead', '_', '_']",10476
418,xmlab418/source.jpg,What is the largest organ in the picture?,Brain,en,Brain_Face,CT,OPEN,vqa,Size,"['vhead', '_', '_']",10477
418,xmlab418/source.jpg,Does the picture contain the organ that could receive sound?,No,en,Brain_Face,CT,CLOSED,kvqa,KG,"['vhead', 'could', 'receive sound']",10478
418,xmlab418/source.jpg,Are there organs in the picture that can promote blood flow?,No,en,Brain_Face,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'promote blood flow']",10479
42,xmlab42/source.jpg,What modality is used to take this image?,MRI,en,Brain,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10480
42,xmlab42/source.jpg,Which part of the body does this image belong to?,Brain,en,Brain,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10481
42,xmlab42/source.jpg,What is the mr weighting in this image?,T2,en,Brain,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10482
42,xmlab42/source.jpg,What is the main organ in the image?,Brain,en,Brain,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",10483
42,xmlab42/source.jpg,What is the largest organ in the picture?,Brain,en,Brain,MRI,OPEN,vqa,Size,"['vhead', '_', '_']",10484
42,xmlab42/source.jpg,Does the picture contain brian?,Yes,en,Brain,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",10485
42,xmlab42/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Tumor",en,Brain,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",10486
42,xmlab42/source.jpg,Does the brain look abnormal?,Yes,en,Brain,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10487
42,xmlab42/source.jpg,Where is/are the abnormality located?,Left,en,Brain,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10488
420,xmlab420/source.jpg,Is this a CT?,Yes,en,Neck,CT,CLOSED,vqa,Modality,"['vhead', '_', '_']",10489
420,xmlab420/source.jpg,Is this sagittal plane?,No,en,Neck,CT,CLOSED,vqa,Plane,"['vhead', '_', '_']",10490
420,xmlab420/source.jpg,Which part of the human body is the organ located in the image?,Neck,en,Neck,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10491
420,xmlab420/source.jpg,Where is the spinal cord in this image?,Bottom,en,Neck,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10492
420,xmlab420/source.jpg,What organ system is pictured?,Neck,en,Neck,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",10493
420,xmlab420/source.jpg,Is this a study of the neck?,Yes,en,Neck,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10494
420,xmlab420/source.jpg,Does the picture contain heart?,No,en,Neck,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10495
420,xmlab420/source.jpg,Does the temporal lobe appear in this image?,No,en,Neck,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10496
420,xmlab420/source.jpg,What color does the larynx show in the picture?,Black,en,Neck,CT,OPEN,vqa,Color,"['vhead', '_', '_']",10497
420,xmlab420/source.jpg,What is the shape of spinal cord in this image?,Irregular,en,Neck,CT,OPEN,vqa,Shape,"['vhead', '_', '_']",10498
420,xmlab420/source.jpg,How much damage will be caused to the body taking such an image?,Much,en,Neck,CT,OPEN,kvqa,KG,"['vhead', 'damage', 'ktail']",10499
420,xmlab420/source.jpg,Which organs/organ in the picture belong to the nervous system?,Spinal Cord,en,Neck,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'nervous system']",10500
420,xmlab420/source.jpg,Do any of the organs in the picture belong to the respiratory system?,Yes,en,Neck,CT,CLOSED,kvqa,KG,"['vhead', 'belong to', 'respiratory system']",10501
420,xmlab420/source.jpg,Are there organs in the picture that can deliver food?,Yes,en,Neck,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'deliver food']",10502
424,xmlab424/source.jpg,Is this a CT scan?,Yes,en,Neck,CT,CLOSED,vqa,Modality,"['vhead', '_', '_']",10503
424,xmlab424/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,en,Neck,CT,CLOSED,vqa,Plane,"['vhead', '_', '_']",10504
424,xmlab424/source.jpg,Where does the image represent in the body?,Neck,en,Neck,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10505
424,xmlab424/source.jpg,Which is larynx in this image?,Black Hollow,en,Neck,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10506
424,xmlab424/source.jpg,What organ is on the bottom of the image?,Spinal Cord,en,Neck,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",10507
424,xmlab424/source.jpg,Does the picture contain spinal cord?,Yes,en,Neck,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10508
424,xmlab424/source.jpg,Is there small bowel in this image?,No,en,Neck,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10509
424,xmlab424/source.jpg,What color does the larynx show in the picture?,Black,en,Neck,CT,OPEN,vqa,Color,"['vhead', '_', '_']",10510
424,xmlab424/source.jpg,What is the shape of larynx about this patient?,Irregular,en,Neck,CT,OPEN,vqa,Shape,"['vhead', '_', '_']",10511
424,xmlab424/source.jpg,What role does the black hollow tissue play in the human body?,"Ventilation, pronunciation",en,Neck,CT,OPEN,kvqa,KG,"['vhead', 'role', 'ktail']",10512
424,xmlab424/source.jpg,Which organs/organ in the picture belong to the nervous system?,Spinal Cord,en,Neck,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'nervous system']",10513
424,xmlab424/source.jpg,Does the picture contain the organ that could be used for discharging waste?,No,en,Neck,CT,CLOSED,kvqa,KG,"['vhead', 'be used for', 'discharge waste']",10514
424,xmlab424/source.jpg,Are there organs in the picture that can discharge waste?,No,en,Neck,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'discharge waste']",10515
426,xmlab426/source.jpg,Is this a CT scan?,Yes,en,Neck,CT,CLOSED,vqa,Modality,"['vhead', '_', '_']",10516
426,xmlab426/source.jpg,What scanning plane does this image belong to?,Transverse Plane,en,Neck,CT,OPEN,vqa,Plane,"['vhead', '_', '_']",10517
426,xmlab426/source.jpg,Do the organs in the image exist in the neck?,Yes,en,Neck,CT,CLOSED,vqa,Position,"['vhead', '_', '_']",10518
426,xmlab426/source.jpg,Which is larynx in this image?,Black Hollow,en,Neck,CT,OPEN,vqa,Position,"['vhead', '_', '_']",10519
426,xmlab426/source.jpg,Does the spinal cord appear in this image?,Yes,en,Neck,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10520
426,xmlab426/source.jpg,Is there an esophagus in this image?,No,en,Neck,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10521
426,xmlab426/source.jpg,Does the humerus head exist in this picture?,No,en,Neck,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",10522
426,xmlab426/source.jpg,What color does the larynx show in the picture?,Black,en,Neck,CT,OPEN,vqa,Color,"['vhead', '_', '_']",10523
426,xmlab426/source.jpg,What is the shape of larynx about this patient?,Oval,en,Neck,CT,OPEN,vqa,Shape,"['vhead', '_', '_']",10524
426,xmlab426/source.jpg,What is the effect of the black hollow tissue in this picture?,"Ventilation, pronunciation",en,Neck,CT,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",10525
426,xmlab426/source.jpg,Which organs/organ in the picture belong to the nervous system?,Spinal Cord,en,Neck,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'nervous system']",10526
426,xmlab426/source.jpg,Are there organs in the picture that can discharge waste?,No,en,Neck,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'discharge waste']",10527
426,xmlab426/source.jpg,Do any of the organs in the picture belong to the lymphatic system?,No,en,Neck,CT,CLOSED,kvqa,KG,"['vhead', 'belong to', 'lymphatic system']",10528
448,xmlab448/source.jpg,What modality is shown in this image?,MRI,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10529
448,xmlab448/source.jpg,What is the mr weighting in this image?,T2,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10530
448,xmlab448/source.jpg,Is this a transverse plane?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",10531
448,xmlab448/source.jpg,Which part of the body does this image belong to?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10532
448,xmlab448/source.jpg,Where is the brain edema?,Left Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10533
448,xmlab448/source.jpg,Is this a study of the chest?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",10534
448,xmlab448/source.jpg,What disease is/are shown on the left of brain?,Brain Edema,en,Brain_Tissue,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",10535
448,xmlab448/source.jpg,How to prevent the occurrence of the disease on the left lobe of brain in this image?,"Treat brain diseases promptly, keep healthy",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",10536
455,xmlab455/source.jpg,Is this a CT scan?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",10537
455,xmlab455/source.jpg,What is the mr weighting in this image?,T2,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10538
455,xmlab455/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",10539
455,xmlab455/source.jpg,Do the organs in the image exist in the head?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Position,"['vhead', '_', '_']",10540
455,xmlab455/source.jpg,Where are the abnormalities in this image?,Upper Left Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10541
455,xmlab455/source.jpg,What is the organ system visualized?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",10542
455,xmlab455/source.jpg,Can brain edema be observed in the picture?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",10543
455,xmlab455/source.jpg,What kind of symptoms will the disease on the upper left lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'symptom', 'ktail']",10544
457,xmlab457/source.jpg,What type of medical image is this?,MRI,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10545
457,xmlab457/source.jpg,What type of MRI is shown in this image?,T2,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10546
457,xmlab457/source.jpg,Is this sagittal plane?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",10547
457,xmlab457/source.jpg,Which part of the human body is the organ located in the image?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10548
457,xmlab457/source.jpg,Where is the brain edema located?,Left Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10549
457,xmlab457/source.jpg,What is the organ system visualized?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",10550
457,xmlab457/source.jpg,What disease is/are shown on the left of brain?,Brain Edema,en,Brain_Tissue,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",10551
457,xmlab457/source.jpg,How many kinds of abnormalities are there in this image?,1,en,Brain_Tissue,MRI,OPEN,vqa,Quantity,"['vhead', '_', '_']",10552
457,xmlab457/source.jpg,What kind of symptoms will the disease on the left lobe of brain in the picture bring to the patient?,"Encephalomalacia, local edema, confusion, increased intracranial pressure",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'symptom', 'ktail']",10553
458,xmlab458/source.jpg,"Which type of modality is shown about this image, MRI, CT or X-Ray?",MRI,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",10554
458,xmlab458/source.jpg,What is the mr weighting in this image?,T2,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",10555
458,xmlab458/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Transverse Plane,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",10556
458,xmlab458/source.jpg,Which part of the body does this image belong to?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10557
458,xmlab458/source.jpg,Which hemisphere is normal?,Right,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",10558
